Date,County,Date in Selected Range Filter,Month Name,Product Detail Selector,Month Year,Tooltip Date,Sales,Sales Detail
1/1/2018,Douglas,TRUE,January,Total,1/1/2018,Jan-18,137510.1,137510.1
1/1/2018,Harney,TRUE,January,Total,1/1/2018,Jan-18,15398.52,15398.52
1/1/2018,Hood River,TRUE,January,Total,1/1/2018,Jan-18,5059.07,5059.07
1/1/2018,Hood River,TRUE,January,Total,1/1/2018,Jan-18,56437.33,56437.33
1/1/2018,Jackson,TRUE,January,Total,1/1/2018,Jan-18,31962.69,31962.69
1/1/2018,Jackson,TRUE,January,Total,1/1/2018,Jan-18,563984.5,563984.5
1/1/2018,Jefferson,TRUE,January,Total,1/1/2018,Jan-18,2993.7,2993.7
1/1/2018,Jefferson,TRUE,January,Total,1/1/2018,Jan-18,47173.27,47173.27
1/1/2018,Josephine,TRUE,January,Total,1/1/2018,Jan-18,15549.65,15549.65
1/1/2018,Josephine,TRUE,January,Total,1/1/2018,Jan-18,138405.14,138405.14
1/1/2018,Lane,TRUE,January,Total,1/1/2018,Jan-18,292,292
1/1/2018,Lane,TRUE,January,Total,1/1/2018,Jan-18,7618.62,7618.62
1/1/2018,Lane,TRUE,January,Total,1/1/2018,Jan-18,56918.34,56918.34
1/1/2018,Lane,TRUE,January,Total,1/1/2018,Jan-18,1011779.08,1011779.08
1/1/2018,Lincoln,TRUE,January,Total,1/1/2018,Jan-18,14818.94,14818.94
1/1/2018,Lincoln,TRUE,January,Total,1/1/2018,Jan-18,189984.37,189984.37
1/1/2018,Linn,TRUE,January,Total,1/1/2018,Jan-18,36,36
1/1/2018,Linn,TRUE,January,Total,1/1/2018,Jan-18,32083.63,32083.63
1/1/2018,Linn,TRUE,January,Total,1/1/2018,Jan-18,257985.6,257985.6
1/1/2018,Marion,TRUE,January,Total,1/1/2018,Jan-18,20.83,20.83
1/1/2018,Marion,TRUE,January,Total,1/1/2018,Jan-18,4395.75,4395.75
1/1/2018,Marion,TRUE,January,Total,1/1/2018,Jan-18,45191.47,45191.47
1/1/2018,Marion,TRUE,January,Total,1/1/2018,Jan-18,737601.76,737601.76
1/1/2018,Multnomah,TRUE,January,Total,1/1/2018,Jan-18,258.99,258.99
1/1/2018,Multnomah,TRUE,January,Total,1/1/2018,Jan-18,11862.5,11862.5
1/1/2018,Multnomah,TRUE,January,Total,1/1/2018,Jan-18,123874.26,123874.26
1/1/2018,Multnomah,TRUE,January,Total,1/1/2018,Jan-18,2925176.22,2925176.22
1/1/2018,Polk,TRUE,January,Total,1/1/2018,Jan-18,3288.39,3288.39
1/1/2018,Polk,TRUE,January,Total,1/1/2018,Jan-18,108209.76,108209.76
1/1/2018,Tillamook,TRUE,January,Total,1/1/2018,Jan-18,2975.44,2975.44
1/1/2018,Tillamook,TRUE,January,Total,1/1/2018,Jan-18,83786.36,83786.36
1/1/2018,Umatilla,TRUE,January,Total,1/1/2018,Jan-18,5384.38,5384.38
1/1/2018,Umatilla,TRUE,January,Total,1/1/2018,Jan-18,170264.12,170264.12
1/1/2018,Wasco,TRUE,January,Total,1/1/2018,Jan-18,4740.63,4740.63
1/1/2018,Wasco,TRUE,January,Total,1/1/2018,Jan-18,49038.85,49038.85
1/1/2018,Washington,TRUE,January,Total,1/1/2018,Jan-18,1372,1372
1/1/2018,Washington,TRUE,January,Total,1/1/2018,Jan-18,58427.28,58427.28
1/1/2018,Washington,TRUE,January,Total,1/1/2018,Jan-18,1299498.55,1299498.55
1/1/2018,Yamhill,TRUE,January,Total,1/1/2018,Jan-18,12970.18,12970.18
1/1/2018,Yamhill,TRUE,January,Total,1/1/2018,Jan-18,232535.57,232535.57
2/1/2018,Baker,TRUE,February,Total,2/1/2018,Feb-18,7248.1,7248.1
2/1/2018,Baker,TRUE,February,Total,2/1/2018,Feb-18,707480.25,707480.25
2/1/2018,Benton,TRUE,February,Total,2/1/2018,Feb-18,11597.03,11597.03
2/1/2018,Benton,TRUE,February,Total,2/1/2018,Feb-18,184882.25,184882.25
2/1/2018,Clackamas,TRUE,February,Total,2/1/2018,Feb-18,85,85
2/1/2018,Clackamas,TRUE,February,Total,2/1/2018,Feb-18,24429.93,24429.93
2/1/2018,Clackamas,TRUE,February,Total,2/1/2018,Feb-18,606527.15,606527.15
2/1/2018,Clatsop,TRUE,February,Total,2/1/2018,Feb-18,365,365
2/1/2018,Clatsop,TRUE,February,Total,2/1/2018,Feb-18,19366.95,19366.95
2/1/2018,Clatsop,TRUE,February,Total,2/1/2018,Feb-18,139090.86,139090.86
2/1/2018,Columbia,TRUE,February,Total,2/1/2018,Feb-18,4025.06,4025.06
2/1/2018,Columbia,TRUE,February,Total,2/1/2018,Feb-18,113712.06,113712.06
2/1/2018,Coos,TRUE,February,Total,2/1/2018,Feb-18,18233.94,18233.94
2/1/2018,Coos,TRUE,February,Total,2/1/2018,Feb-18,146911.03,146911.03
2/1/2018,Curry,TRUE,February,Total,2/1/2018,Feb-18,6551.49,6551.49
2/1/2018,Curry,TRUE,February,Total,2/1/2018,Feb-18,176342.57,176342.57
2/1/2018,Deschutes,TRUE,February,Total,2/1/2018,Feb-18,60,60
2/1/2018,Deschutes,TRUE,February,Total,2/1/2018,Feb-18,1844.8,1844.8
2/1/2018,Deschutes,TRUE,February,Total,2/1/2018,Feb-18,27955.33,27955.33
2/1/2018,Deschutes,TRUE,February,Total,2/1/2018,Feb-18,695998.55,695998.55
2/1/2018,Douglas,TRUE,February,Total,2/1/2018,Feb-18,12376.95,12376.95
2/1/2018,Douglas,TRUE,February,Total,2/1/2018,Feb-18,155552.99,155552.99
2/1/2018,Harney,TRUE,February,Total,2/1/2018,Feb-18,17439.48,17439.48
2/1/2018,Hood River,TRUE,February,Total,2/1/2018,Feb-18,6291.27,6291.27
2/1/2018,Hood River,TRUE,February,Total,2/1/2018,Feb-18,55096.02,55096.02
2/1/2018,Jackson,TRUE,February,Total,2/1/2018,Feb-18,35825.69,35825.69
2/1/2018,Jackson,TRUE,February,Total,2/1/2018,Feb-18,551032.09,551032.09
2/1/2018,Jefferson,TRUE,February,Total,2/1/2018,Feb-18,4086.51,4086.51
2/1/2018,Jefferson,TRUE,February,Total,2/1/2018,Feb-18,55371.89,55371.89
2/1/2018,Josephine,TRUE,February,Total,2/1/2018,Feb-18,12399.24,12399.24
2/1/2018,Josephine,TRUE,February,Total,2/1/2018,Feb-18,156565.31,156565.31
2/1/2018,Lane,TRUE,February,Total,2/1/2018,Feb-18,200,200
2/1/2018,Lane,TRUE,February,Total,2/1/2018,Feb-18,7999.09,7999.09
2/1/2018,Lane,TRUE,February,Total,2/1/2018,Feb-18,60739.61,60739.61
2/1/2018,Lane,TRUE,February,Total,2/1/2018,Feb-18,1065322.46,1065322.46
2/1/2018,Lincoln,TRUE,February,Total,2/1/2018,Feb-18,13641.8,13641.8
2/1/2018,Lincoln,TRUE,February,Total,2/1/2018,Feb-18,213469.1,213469.1
2/1/2018,Linn,TRUE,February,Total,2/1/2018,Feb-18,24,24
2/1/2018,Linn,TRUE,February,Total,2/1/2018,Feb-18,117,117
2/1/2018,Linn,TRUE,February,Total,2/1/2018,Feb-18,25448.96,25448.96
2/1/2018,Linn,TRUE,February,Total,2/1/2018,Feb-18,298361.74,298361.74
2/1/2018,Marion,TRUE,February,Total,2/1/2018,Feb-18,219.43,219.43
2/1/2018,Marion,TRUE,February,Total,2/1/2018,Feb-18,5279.59,5279.59
2/1/2018,Marion,TRUE,February,Total,2/1/2018,Feb-18,56825.01,56825.01
2/1/2018,Marion,TRUE,February,Total,2/1/2018,Feb-18,796548.21,796548.21
2/1/2018,Multnomah,TRUE,February,Total,2/1/2018,Feb-18,370.86,370.86
2/1/2018,Multnomah,TRUE,February,Total,2/1/2018,Feb-18,13998.74,13998.74
2/1/2018,Multnomah,TRUE,February,Total,2/1/2018,Feb-18,124702.55,124702.55
2/1/2018,Multnomah,TRUE,February,Total,2/1/2018,Feb-18,2984884.16,2984884.16
2/1/2018,Polk,TRUE,February,Total,2/1/2018,Feb-18,9027.09,9027.09
2/1/2018,Polk,TRUE,February,Total,2/1/2018,Feb-18,113097.39,113097.39
2/1/2018,Tillamook,TRUE,February,Total,2/1/2018,Feb-18,3869.63,3869.63
2/1/2018,Tillamook,TRUE,February,Total,2/1/2018,Feb-18,102012.04,102012.04
2/1/2018,Umatilla,TRUE,February,Total,2/1/2018,Feb-18,24,24
2/1/2018,Umatilla,TRUE,February,Total,2/1/2018,Feb-18,6608.67,6608.67
2/1/2018,Umatilla,TRUE,February,Total,2/1/2018,Feb-18,190262.91,190262.91
2/1/2018,Wasco,TRUE,February,Total,2/1/2018,Feb-18,5097.89,5097.89
2/1/2018,Wasco,TRUE,February,Total,2/1/2018,Feb-18,55470.72,55470.72
2/1/2018,Washington,TRUE,February,Total,2/1/2018,Feb-18,1591.33,1591.33
2/1/2018,Washington,TRUE,February,Total,2/1/2018,Feb-18,72444.93,72444.93
2/1/2018,Washington,TRUE,February,Total,2/1/2018,Feb-18,1319722.55,1319722.55
2/1/2018,Yamhill,TRUE,February,Total,2/1/2018,Feb-18,20943.79,20943.79
2/1/2018,Yamhill,TRUE,February,Total,2/1/2018,Feb-18,237714.03,237714.03
3/1/2018,Baker,TRUE,March,Total,3/1/2018,Mar-18,15781.74,15781.74
3/1/2018,Baker,TRUE,March,Total,3/1/2018,Mar-18,855191.52,855191.52
3/1/2018,Benton,TRUE,March,Total,3/1/2018,Mar-18,16202.01,16202.01
3/1/2018,Benton,TRUE,March,Total,3/1/2018,Mar-18,218844.87,218844.87
3/1/2018,Clackamas,TRUE,March,Total,3/1/2018,Mar-18,44728.46,44728.46
3/1/2018,Clackamas,TRUE,March,Total,3/1/2018,Mar-18,703346.39,703346.39
3/1/2018,Clatsop,TRUE,March,Total,3/1/2018,Mar-18,253,253
3/1/2018,Clatsop,TRUE,March,Total,3/1/2018,Mar-18,21025.54,21025.54
3/1/2018,Clatsop,TRUE,March,Total,3/1/2018,Mar-18,184100.05,184100.05
3/1/2018,Columbia,TRUE,March,Total,3/1/2018,Mar-18,4570.46,4570.46
3/1/2018,Columbia,TRUE,March,Total,3/1/2018,Mar-18,141464.18,141464.18
3/1/2018,Coos,TRUE,March,Total,3/1/2018,Mar-18,13447.08,13447.08
3/1/2018,Coos,TRUE,March,Total,3/1/2018,Mar-18,192906.51,192906.51
3/1/2018,Curry,TRUE,March,Total,3/1/2018,Mar-18,8764.23,8764.23
3/1/2018,Curry,TRUE,March,Total,3/1/2018,Mar-18,224486.74,224486.74
3/1/2018,Deschutes,TRUE,March,Total,3/1/2018,Mar-18,217.8,217.8
3/1/2018,Deschutes,TRUE,March,Total,3/1/2018,Mar-18,3396.6,3396.6
3/1/2018,Deschutes,TRUE,March,Total,3/1/2018,Mar-18,26964.55,26964.55
3/1/2018,Deschutes,TRUE,March,Total,3/1/2018,Mar-18,850883.13,850883.13
3/1/2018,Douglas,TRUE,March,Total,3/1/2018,Mar-18,17743.89,17743.89
3/1/2018,Douglas,TRUE,March,Total,3/1/2018,Mar-18,206422.05,206422.05
3/1/2018,Harney,TRUE,March,Total,3/1/2018,Mar-18,20833.45,20833.45
3/1/2018,Hood River,TRUE,March,Total,3/1/2018,Mar-18,5901.23,5901.23
3/1/2018,Hood River,TRUE,March,Total,3/1/2018,Mar-18,72190.87,72190.87
3/1/2018,Jackson,TRUE,March,Total,3/1/2018,Mar-18,35203,35203
3/1/2018,Jackson,TRUE,March,Total,3/1/2018,Mar-18,671032.2,671032.2
3/1/2018,Jefferson,TRUE,March,Total,3/1/2018,Mar-18,3140.76,3140.76
3/1/2018,Jefferson,TRUE,March,Total,3/1/2018,Mar-18,70658.29,70658.29
3/1/2018,Josephine,TRUE,March,Total,3/1/2018,Mar-18,17732.99,17732.99
3/1/2018,Josephine,TRUE,March,Total,3/1/2018,Mar-18,192933.2,192933.2
3/1/2018,Lane,TRUE,March,Total,3/1/2018,Mar-18,260,260
3/1/2018,Lane,TRUE,March,Total,3/1/2018,Mar-18,9082.67,9082.67
3/1/2018,Lane,TRUE,March,Total,3/1/2018,Mar-18,56837.48,56837.48
3/1/2018,Lane,TRUE,March,Total,3/1/2018,Mar-18,1301257.4,1301257.4
3/1/2018,Lincoln,TRUE,March,Total,3/1/2018,Mar-18,17626.23,17626.23
3/1/2018,Lincoln,TRUE,March,Total,3/1/2018,Mar-18,279729.47,279729.47
3/1/2018,Linn,TRUE,March,Total,3/1/2018,Mar-18,47,47
3/1/2018,Linn,TRUE,March,Total,3/1/2018,Mar-18,120,120
3/1/2018,Linn,TRUE,March,Total,3/1/2018,Mar-18,33789.06,33789.06
3/1/2018,Linn,TRUE,March,Total,3/1/2018,Mar-18,344891.64,344891.64
3/1/2018,Marion,TRUE,March,Total,3/1/2018,Mar-18,492.78,492.78
3/1/2018,Marion,TRUE,March,Total,3/1/2018,Mar-18,5967.27,5967.27
3/1/2018,Marion,TRUE,March,Total,3/1/2018,Mar-18,66393.08,66393.08
3/1/2018,Marion,TRUE,March,Total,3/1/2018,Mar-18,976196.76,976196.76
3/1/2018,Multnomah,TRUE,March,Total,3/1/2018,Mar-18,231.57,231.57
3/1/2018,Multnomah,TRUE,March,Total,3/1/2018,Mar-18,17394.73,17394.73
3/1/2018,Multnomah,TRUE,March,Total,3/1/2018,Mar-18,124334.2,124334.2
3/1/2018,Multnomah,TRUE,March,Total,3/1/2018,Mar-18,3599169.09,3599169.09
3/1/2018,Polk,TRUE,March,Total,3/1/2018,Mar-18,10146.96,10146.96
3/1/2018,Polk,TRUE,March,Total,3/1/2018,Mar-18,156120.72,156120.72
3/1/2018,Tillamook,TRUE,March,Total,3/1/2018,Mar-18,3306.62,3306.62
3/1/2018,Tillamook,TRUE,March,Total,3/1/2018,Mar-18,121252.08,121252.08
3/1/2018,Umatilla,TRUE,March,Total,3/1/2018,Mar-18,12844.32,12844.32
3/1/2018,Umatilla,TRUE,March,Total,3/1/2018,Mar-18,237074.69,237074.69
3/1/2018,Wasco,TRUE,March,Total,3/1/2018,Mar-18,6317.27,6317.27
3/1/2018,Wasco,TRUE,March,Total,3/1/2018,Mar-18,72722.25,72722.25
3/1/2018,Washington,TRUE,March,Total,3/1/2018,Mar-18,670,670
3/1/2018,Washington,TRUE,March,Total,3/1/2018,Mar-18,111810.8,111810.8
3/1/2018,Washington,TRUE,March,Total,3/1/2018,Mar-18,1534275.64,1534275.64
3/1/2018,Yamhill,TRUE,March,Total,3/1/2018,Mar-18,37938.08,37938.08
3/1/2018,Yamhill,TRUE,March,Total,3/1/2018,Mar-18,281428.38,281428.38
4/1/2018,Baker,TRUE,April,Total,4/1/2018,Apr-18,18254.28,18254.28
4/1/2018,Baker,TRUE,April,Total,4/1/2018,Apr-18,760443.49,760443.49
4/1/2018,Benton,TRUE,April,Total,4/1/2018,Apr-18,10533.54,10533.54
4/1/2018,Benton,TRUE,April,Total,4/1/2018,Apr-18,225265.09,225265.09
4/1/2018,Clackamas,TRUE,April,Total,4/1/2018,Apr-18,47135.47,47135.47
4/1/2018,Clackamas,TRUE,April,Total,4/1/2018,Apr-18,695072.2,695072.2
4/1/2018,Clatsop,TRUE,April,Total,4/1/2018,Apr-18,18184.03,18184.03
4/1/2018,Clatsop,TRUE,April,Total,4/1/2018,Apr-18,190210.08,190210.08
4/1/2018,Columbia,TRUE,April,Total,4/1/2018,Apr-18,10125.97,10125.97
4/1/2018,Columbia,TRUE,April,Total,4/1/2018,Apr-18,128957.93,128957.93
4/1/2018,Coos,TRUE,April,Total,4/1/2018,Apr-18,19640.46,19640.46
4/1/2018,Coos,TRUE,April,Total,4/1/2018,Apr-18,170061.85,170061.85
4/1/2018,Curry,TRUE,April,Total,4/1/2018,Apr-18,15433.34,15433.34
4/1/2018,Curry,TRUE,April,Total,4/1/2018,Apr-18,200494.06,200494.06
4/1/2018,Deschutes,TRUE,April,Total,4/1/2018,Apr-18,72,72
4/1/2018,Deschutes,TRUE,April,Total,4/1/2018,Apr-18,3148.22,3148.22
4/1/2018,Deschutes,TRUE,April,Total,4/1/2018,Apr-18,35904.41,35904.41
4/1/2018,Deschutes,TRUE,April,Total,4/1/2018,Apr-18,824971.33,824971.33
4/1/2018,Douglas,TRUE,April,Total,4/1/2018,Apr-18,17402.66,17402.66
4/1/2018,Douglas,TRUE,April,Total,4/1/2018,Apr-18,193542.07,193542.07
4/1/2018,Harney,TRUE,April,Total,4/1/2018,Apr-18,974.94,974.94
4/1/2018,Harney,TRUE,April,Total,4/1/2018,Apr-18,18819.43,18819.43
4/1/2018,Hood River,TRUE,April,Total,4/1/2018,Apr-18,5534.9,5534.9
4/1/2018,Hood River,TRUE,April,Total,4/1/2018,Apr-18,77489.61,77489.61
4/1/2018,Jackson,TRUE,April,Total,4/1/2018,Apr-18,42929.8,42929.8
4/1/2018,Jackson,TRUE,April,Total,4/1/2018,Apr-18,654197.82,654197.82
4/1/2018,Jefferson,TRUE,April,Total,4/1/2018,Apr-18,2726.94,2726.94
4/1/2018,Jefferson,TRUE,April,Total,4/1/2018,Apr-18,72748.34,72748.34
4/1/2018,Josephine,TRUE,April,Total,4/1/2018,Apr-18,15923.47,15923.47
4/1/2018,Josephine,TRUE,April,Total,4/1/2018,Apr-18,177544.85,177544.85
4/1/2018,Lane,TRUE,April,Total,4/1/2018,Apr-18,980.8,980.8
4/1/2018,Lane,TRUE,April,Total,4/1/2018,Apr-18,10611.95,10611.95
4/1/2018,Lane,TRUE,April,Total,4/1/2018,Apr-18,71866.56,71866.56
4/1/2018,Lane,TRUE,April,Total,4/1/2018,Apr-18,1274227.2,1274227.2
4/1/2018,Lincoln,TRUE,April,Total,4/1/2018,Apr-18,12772.09,12772.09
4/1/2018,Lincoln,TRUE,April,Total,4/1/2018,Apr-18,257492.74,257492.74
4/1/2018,Linn,TRUE,April,Total,4/1/2018,Apr-18,27189.34,27189.34
4/1/2018,Linn,TRUE,April,Total,4/1/2018,Apr-18,331481.69,331481.69
4/1/2018,Marion,TRUE,April,Total,4/1/2018,Apr-18,233.84,233.84
4/1/2018,Marion,TRUE,April,Total,4/1/2018,Apr-18,10915.5,10915.5
4/1/2018,Marion,TRUE,April,Total,4/1/2018,Apr-18,54900.07,54900.07
4/1/2018,Marion,TRUE,April,Total,4/1/2018,Apr-18,1005139.21,1005139.21
4/1/2018,Multnomah,TRUE,April,Total,4/1/2018,Apr-18,796.67,796.67
4/1/2018,Multnomah,TRUE,April,Total,4/1/2018,Apr-18,23668.05,23668.05
4/1/2018,Multnomah,TRUE,April,Total,4/1/2018,Apr-18,162468.86,162468.86
4/1/2018,Multnomah,TRUE,April,Total,4/1/2018,Apr-18,3588367.64,3588367.64
4/1/2018,Polk,TRUE,April,Total,4/1/2018,Apr-18,5457.83,5457.83
4/1/2018,Polk,TRUE,April,Total,4/1/2018,Apr-18,169826.06,169826.06
4/1/2018,Tillamook,TRUE,April,Total,4/1/2018,Apr-18,2689.39,2689.39
4/1/2018,Tillamook,TRUE,April,Total,4/1/2018,Apr-18,124976.86,124976.86
4/1/2018,Umatilla,TRUE,April,Total,4/1/2018,Apr-18,12665.9,12665.9
4/1/2018,Umatilla,TRUE,April,Total,4/1/2018,Apr-18,219715.17,219715.17
4/1/2018,Wasco,TRUE,April,Total,4/1/2018,Apr-18,5441.81,5441.81
4/1/2018,Wasco,TRUE,April,Total,4/1/2018,Apr-18,74060.58,74060.58
4/1/2018,Washington,TRUE,April,Total,4/1/2018,Apr-18,135,135
4/1/2018,Washington,TRUE,April,Total,4/1/2018,Apr-18,905,905
4/1/2018,Washington,TRUE,April,Total,4/1/2018,Apr-18,118020.21,118020.21
4/1/2018,Washington,TRUE,April,Total,4/1/2018,Apr-18,1533100.48,1533100.48
4/1/2018,Yamhill,TRUE,April,Total,4/1/2018,Apr-18,43044.93,43044.93
4/1/2018,Yamhill,TRUE,April,Total,4/1/2018,Apr-18,264899.85,264899.85
5/1/2018,Baker,TRUE,May,Total,5/1/2018,May-18,14653.63,14653.63
5/1/2018,Baker,TRUE,May,Total,5/1/2018,May-18,873920.06,873920.06
5/1/2018,Benton,TRUE,May,Total,5/1/2018,May-18,10987.38,10987.38
5/1/2018,Benton,TRUE,May,Total,5/1/2018,May-18,232437.9,232437.9
5/1/2018,Clackamas,TRUE,May,Total,5/1/2018,May-18,43,43
5/1/2018,Clackamas,TRUE,May,Total,5/1/2018,May-18,44109.68,44109.68
5/1/2018,Clackamas,TRUE,May,Total,5/1/2018,May-18,750545.18,750545.18
5/1/2018,Clatsop,TRUE,May,Total,5/1/2018,May-18,16110.67,16110.67
5/1/2018,Clatsop,TRUE,May,Total,5/1/2018,May-18,207623.61,207623.61
5/1/2018,Columbia,TRUE,May,Total,5/1/2018,May-18,12574.33,12574.33
5/1/2018,Columbia,TRUE,May,Total,5/1/2018,May-18,137014.21,137014.21
5/1/2018,Coos,TRUE,May,Total,5/1/2018,May-18,14803.53,14803.53
5/1/2018,Coos,TRUE,May,Total,5/1/2018,May-18,189822.2,189822.2
5/1/2018,Curry,TRUE,May,Total,5/1/2018,May-18,16445.76,16445.76
5/1/2018,Curry,TRUE,May,Total,5/1/2018,May-18,208982.79,208982.79
5/1/2018,Deschutes,TRUE,May,Total,5/1/2018,May-18,96,96
5/1/2018,Deschutes,TRUE,May,Total,5/1/2018,May-18,2173.49,2173.49
5/1/2018,Deschutes,TRUE,May,Total,5/1/2018,May-18,39866.22,39866.22
5/1/2018,Deschutes,TRUE,May,Total,5/1/2018,May-18,876544.59,876544.59
5/1/2018,Douglas,TRUE,May,Total,5/1/2018,May-18,19510.66,19510.66
5/1/2018,Douglas,TRUE,May,Total,5/1/2018,May-18,203148.5,203148.5
5/1/2018,Harney,TRUE,May,Total,5/1/2018,May-18,1110.9,1110.9
5/1/2018,Harney,TRUE,May,Total,5/1/2018,May-18,20023.32,20023.32
5/1/2018,Hood River,TRUE,May,Total,5/1/2018,May-18,6375.42,6375.42
5/1/2018,Hood River,TRUE,May,Total,5/1/2018,May-18,87530.86,87530.86
5/1/2018,Jackson,TRUE,May,Total,5/1/2018,May-18,47107.89,47107.89
5/1/2018,Jackson,TRUE,May,Total,5/1/2018,May-18,632547.19,632547.19
5/1/2018,Jefferson,TRUE,May,Total,5/1/2018,May-18,1125.94,1125.94
5/1/2018,Jefferson,TRUE,May,Total,5/1/2018,May-18,72034.43,72034.43
5/1/2018,Josephine,TRUE,May,Total,5/1/2018,May-18,22310.42,22310.42
5/1/2018,Josephine,TRUE,May,Total,5/1/2018,May-18,166152.17,166152.17
5/1/2018,Lake,TRUE,May,Total,5/1/2018,May-18,794.09,794.09
5/1/2018,Lane,TRUE,May,Total,5/1/2018,May-18,327.63,327.63
5/1/2018,Lane,TRUE,May,Total,5/1/2018,May-18,7933.12,7933.12
5/1/2018,Lane,TRUE,May,Total,5/1/2018,May-18,74874.98,74874.98
5/1/2018,Lane,TRUE,May,Total,5/1/2018,May-18,1261792.72,1261792.72
5/1/2018,Lincoln,TRUE,May,Total,5/1/2018,May-18,14711.99,14711.99
5/1/2018,Lincoln,TRUE,May,Total,5/1/2018,May-18,269665.69,269665.69
5/1/2018,Linn,TRUE,May,Total,5/1/2018,May-18,19,19
5/1/2018,Linn,TRUE,May,Total,5/1/2018,May-18,23041.44,23041.44
5/1/2018,Linn,TRUE,May,Total,5/1/2018,May-18,326332.01,326332.01
5/1/2018,Marion,TRUE,May,Total,5/1/2018,May-18,560,560
5/1/2018,Marion,TRUE,May,Total,5/1/2018,May-18,7035.28,7035.28
5/1/2018,Marion,TRUE,May,Total,5/1/2018,May-18,61930.53,61930.53
5/1/2018,Marion,TRUE,May,Total,5/1/2018,May-18,1005859.41,1005859.41
5/1/2018,Multnomah,TRUE,May,Total,5/1/2018,May-18,624.3,624.3
5/1/2018,Multnomah,TRUE,May,Total,5/1/2018,May-18,21537.44,21537.44
5/1/2018,Multnomah,TRUE,May,Total,5/1/2018,May-18,194241.21,194241.21
5/1/2018,Multnomah,TRUE,May,Total,5/1/2018,May-18,3567133.72,3567133.72
5/1/2018,Polk,TRUE,May,Total,5/1/2018,May-18,4351.16,4351.16
5/1/2018,Polk,TRUE,May,Total,5/1/2018,May-18,167190.99,167190.99
5/1/2018,Tillamook,TRUE,May,Total,5/1/2018,May-18,2625.59,2625.59
5/1/2018,Tillamook,TRUE,May,Total,5/1/2018,May-18,130059.08,130059.08
5/1/2018,Umatilla,TRUE,May,Total,5/1/2018,May-18,13135.91,13135.91
5/1/2018,Umatilla,TRUE,May,Total,5/1/2018,May-18,232094.15,232094.15
5/1/2018,Wasco,TRUE,May,Total,5/1/2018,May-18,2576.62,2576.62
5/1/2018,Wasco,TRUE,May,Total,5/1/2018,May-18,84787.86,84787.86
5/1/2018,Washington,TRUE,May,Total,5/1/2018,May-18,36,36
5/1/2018,Washington,TRUE,May,Total,5/1/2018,May-18,955,955
5/1/2018,Washington,TRUE,May,Total,5/1/2018,May-18,114783.44,114783.44
5/1/2018,Washington,TRUE,May,Total,5/1/2018,May-18,1565581.8,1565581.8
5/1/2018,Yamhill,TRUE,May,Total,5/1/2018,May-18,46512.75,46512.75
5/1/2018,Yamhill,TRUE,May,Total,5/1/2018,May-18,276845.28,276845.28
6/1/2018,Baker,TRUE,June,Total,6/1/2018,Jun-18,33812.73,33812.73
6/1/2018,Baker,TRUE,June,Total,6/1/2018,Jun-18,949396.06,949396.06
6/1/2018,Benton,TRUE,June,Total,6/1/2018,Jun-18,7494.06,7494.06
6/1/2018,Benton,TRUE,June,Total,6/1/2018,Jun-18,251061.88,251061.88
6/1/2018,Clackamas,TRUE,June,Total,6/1/2018,Jun-18,50966.99,50966.99
6/1/2018,Clackamas,TRUE,June,Total,6/1/2018,Jun-18,780401.58,780401.58
6/1/2018,Clatsop,TRUE,June,Total,6/1/2018,Jun-18,15155.46,15155.46
6/1/2018,Clatsop,TRUE,June,Total,6/1/2018,Jun-18,229484.32,229484.32
6/1/2018,Columbia,TRUE,June,Total,6/1/2018,Jun-18,15034.7,15034.7
6/1/2018,Columbia,TRUE,June,Total,6/1/2018,Jun-18,145485.18,145485.18
6/1/2018,Coos,TRUE,June,Total,6/1/2018,Jun-18,9933.94,9933.94
6/1/2018,Coos,TRUE,June,Total,6/1/2018,Jun-18,219133.78,219133.78
6/1/2018,Curry,TRUE,June,Total,6/1/2018,Jun-18,17420.45,17420.45
6/1/2018,Curry,TRUE,June,Total,6/1/2018,Jun-18,215523.26,215523.26
6/1/2018,Deschutes,TRUE,June,Total,6/1/2018,Jun-18,108,108
6/1/2018,Deschutes,TRUE,June,Total,6/1/2018,Jun-18,3474.32,3474.32
6/1/2018,Deschutes,TRUE,June,Total,6/1/2018,Jun-18,44170.71,44170.71
6/1/2018,Deschutes,TRUE,June,Total,6/1/2018,Jun-18,955494.9,955494.9
6/1/2018,Douglas,TRUE,June,Total,6/1/2018,Jun-18,15543.23,15543.23
6/1/2018,Douglas,TRUE,June,Total,6/1/2018,Jun-18,244299.27,244299.27
6/1/2018,Harney,TRUE,June,Total,6/1/2018,Jun-18,473.83,473.83
6/1/2018,Harney,TRUE,June,Total,6/1/2018,Jun-18,27547.1,27547.1
6/1/2018,Hood River,TRUE,June,Total,6/1/2018,Jun-18,9686.11,9686.11
6/1/2018,Hood River,TRUE,June,Total,6/1/2018,Jun-18,91887.35,91887.35
6/1/2018,Jackson,TRUE,June,Total,6/1/2018,Jun-18,39920.5,39920.5
6/1/2018,Jackson,TRUE,June,Total,6/1/2018,Jun-18,753328.93,753328.93
6/1/2018,Jefferson,TRUE,June,Total,6/1/2018,Jun-18,1272.41,1272.41
6/1/2018,Jefferson,TRUE,June,Total,6/1/2018,Jun-18,75941.4,75941.4
6/1/2018,Josephine,TRUE,June,Total,6/1/2018,Jun-18,16301.54,16301.54
