SalesMonthDate,Product Type,County,Market Share County,Sales
2019-02-01,Usable MJ,Deschutes,47.0,1396682.66
2019-02-01,Usable MJ,Douglas,44.75,388443.69
2019-02-01,Usable MJ,Grant,44.48,24647.91
2019-02-01,Usable MJ,Harney,50.83,45519.7
2019-02-01,Usable MJ,Hood River,54.67,174151.84
2019-02-01,Usable MJ,Jackson,44.43,1095926.3599999999
2019-02-01,Usable MJ,Jefferson,48.09,121040.56
2019-02-01,Usable MJ,Josephine,41.88,307570.23000000004
2019-02-01,Usable MJ,Klamath,58.12,60027.99
2019-02-01,Usable MJ,Lake,53.06,44124.79
2019-02-01,Usable MJ,Lane,52.8,2686786.4799999995
2019-02-01,Usable MJ,Lincoln,53.37,578785.06
2019-02-01,Usable MJ,Linn,48.57,601308.99
2019-02-01,Usable MJ,Marion,49.09,1895897.12
2019-02-01,Usable MJ,Multnomah,55.05,8340491.8
2019-02-01,Usable MJ,Polk,44.88,239042.56
2019-02-01,Usable MJ,Tillamook,51.17,240876.9
2019-02-01,Usable MJ,Umatilla,49.71,370013.32
2019-02-01,Usable MJ,Wasco,51.39,163159.80000000002
2019-02-01,Usable MJ,Washington,47.74,2756035.27
2019-02-01,Usable MJ,Yamhill,47.45,496741.92
2019-03-01,Concentrate/Extract,Baker,24.61,847968.86
2019-03-01,Concentrate/Extract,Benton,29.9,278161.37
2019-03-01,Concentrate/Extract,Clackamas,26.15,849090.77
2019-03-01,Concentrate/Extract,Clatsop,23.69,234799.82
2019-03-01,Concentrate/Extract,Columbia,27.91,201493.37
2019-03-01,Concentrate/Extract,Coos,28.59,306293.13999999996
2019-03-01,Concentrate/Extract,Curry,27.34,231961.5
2019-03-01,Concentrate/Extract,Deschutes,29.62,1020959.8999999999
2019-03-01,Concentrate/Extract,Douglas,35.6,387919.69
2019-03-01,Concentrate/Extract,Grant,36.44,24590.04
2019-03-01,Concentrate/Extract,Harney,25.71,31115.63
2019-03-01,Concentrate/Extract,Hood River,26.24,101028.56
2019-03-01,Concentrate/Extract,Jackson,32.23,982649.44
2019-03-01,Concentrate/Extract,Jefferson,35.22,105937.98999999999
2019-03-01,Concentrate/Extract,Josephine,34.37,320125.04000000004
2019-03-01,Concentrate/Extract,Klamath,38.46,78748.84
2019-03-01,Concentrate/Extract,Lake,26.52,27227.29
2019-03-01,Concentrate/Extract,Lane,27.39,1690964.72
2019-03-01,Concentrate/Extract,Lincoln,22.67,315814.58
2019-03-01,Concentrate/Extract,Linn,31.99,457631.1
2019-03-01,Concentrate/Extract,Marion,29.74,1309251.38
2019-03-01,Concentrate/Extract,Multnomah,25.09,4394316.7
2019-03-01,Concentrate/Extract,Polk,32.78,202738.24
2019-03-01,Concentrate/Extract,Tillamook,27.06,159998.39
2019-03-01,Concentrate/Extract,Umatilla,32.23,321975.92
2019-03-01,Concentrate/Extract,Wasco,31.92,119946.68000000001
2019-03-01,Concentrate/Extract,Washington,28.3,1825498.01
2019-03-01,Concentrate/Extract,Yamhill,33.14,403913.19
2019-03-01,Edible/Tincture,Baker,7.16,246810.33000000002
2019-03-01,Edible/Tincture,Benton,10.77,100239.14000000001
2019-03-01,Edible/Tincture,Clackamas,10.42,338329.64999999997
2019-03-01,Edible/Tincture,Clatsop,12.13,120205.74
2019-03-01,Edible/Tincture,Columbia,8.62,62263.88
2019-03-01,Edible/Tincture,Coos,8.3,88983.1
2019-03-01,Edible/Tincture,Curry,7.79,66106.14
2019-03-01,Edible/Tincture,Deschutes,12.73,438885.28
2019-03-01,Edible/Tincture,Douglas,8.03,87504.05
2019-03-01,Edible/Tincture,Grant,6.83,4606.43
2019-03-01,Edible/Tincture,Harney,10.13,12264.8
2019-03-01,Edible/Tincture,Hood River,11.37,43789.94
2019-03-01,Edible/Tincture,Jackson,9.47,288878.81
2019-03-01,Edible/Tincture,Jefferson,7.31,21989.899999999998
2019-03-01,Edible/Tincture,Josephine,8.73,81349.89
2019-03-01,Edible/Tincture,Klamath,5.28,10814.99
2019-03-01,Edible/Tincture,Lake,6.14,6301.34
2019-03-01,Edible/Tincture,Lane,9.78,603745.01
2019-03-01,Edible/Tincture,Lincoln,11.4,158820.34
2019-03-01,Edible/Tincture,Linn,8.75,125208.08
2019-03-01,Edible/Tincture,Marion,8.76,385627.10000000003
2019-03-01,Edible/Tincture,Multnomah,12.2,2136139.52
2019-03-01,Edible/Tincture,Polk,10.31,63786.05
2019-03-01,Edible/Tincture,Tillamook,13.51,79878.6
2019-03-01,Edible/Tincture,Umatilla,6.9,68961.12000000001
2019-03-01,Edible/Tincture,Wasco,8.53,32046.04
2019-03-01,Edible/Tincture,Washington,11.77,759204.96
2019-03-01,Edible/Tincture,Yamhill,10.24,124826.97
2019-03-01,Industrial Hemp,Columbia,0.01,63.5
2019-03-01,Industrial Hemp,Lane,0.0,55.26
2019-03-01,Industrial Hemp Commodity/Product,Baker,1.49,51229.020000000004
2019-03-01,Industrial Hemp Commodity/Product,Benton,1.2,11199.73
2019-03-01,Industrial Hemp Commodity/Product,Clackamas,1.93,62603.17
2019-03-01,Industrial Hemp Commodity/Product,Clatsop,1.96,19414.94
2019-03-01,Industrial Hemp Commodity/Product,Columbia,2.85,20542.690000000002
2019-03-01,Industrial Hemp Commodity/Product,Coos,1.54,16473.489999999998
2019-03-01,Industrial Hemp Commodity/Product,Curry,3.25,27555.96
2019-03-01,Industrial Hemp Commodity/Product,Deschutes,1.68,57858.16
2019-03-01,Industrial Hemp Commodity/Product,Douglas,2.59,28183.87
2019-03-01,Industrial Hemp Commodity/Product,Grant,0.57,385.47
2019-03-01,Industrial Hemp Commodity/Product,Harney,2.91,3520.85
2019-03-01,Industrial Hemp Commodity/Product,Hood River,2.41,9285.560000000001
2019-03-01,Industrial Hemp Commodity/Product,Jackson,2.4,73182.76
2019-03-01,Industrial Hemp Commodity/Product,Jefferson,1.08,3241.61
2019-03-01,Industrial Hemp Commodity/Product,Josephine,1.34,12444.55
2019-03-01,Industrial Hemp Commodity/Product,Klamath,1.02,2091.6400000000003
2019-03-01,Industrial Hemp Commodity/Product,Lake,1.52,1557.77
2019-03-01,Industrial Hemp Commodity/Product,Lane,1.35,83483.07
2019-03-01,Industrial Hemp Commodity/Product,Lincoln,2.58,35872.99
2019-03-01,Industrial Hemp Commodity/Product,Linn,0.87,12457.710000000001
2019-03-01,Industrial Hemp Commodity/Product,Marion,1.43,62995.0
2019-03-01,Industrial Hemp Commodity/Product,Multnomah,1.08,189382.28
2019-03-01,Industrial Hemp Commodity/Product,Polk,1.6,9924.099999999999
2019-03-01,Industrial Hemp Commodity/Product,Tillamook,1.88,11136.800000000001
2019-03-01,Industrial Hemp Commodity/Product,Umatilla,2.06,20586.86
2019-03-01,Industrial Hemp Commodity/Product,Wasco,1.56,5874.03
2019-03-01,Industrial Hemp Commodity/Product,Washington,1.5,96873.51
2019-03-01,Industrial Hemp Commodity/Product,Yamhill,1.94,23627.16
2019-03-01,Other,Baker,18.81,648044.0599999999
2019-03-01,Other,Benton,7.91,73573.31
2019-03-01,Other,Clackamas,12.59,408744.11
2019-03-01,Other,Clatsop,12.06,119500.01
2019-03-01,Other,Columbia,10.59,76491.85
2019-03-01,Other,Coos,10.46,112046.19
2019-03-01,Other,Curry,12.77,108387.84000000001
2019-03-01,Other,Deschutes,10.28,354350.06
2019-03-01,Other,Douglas,9.09,99084.90000000001
2019-03-01,Other,Grant,10.97,7405.42
2019-03-01,Other,Harney,13.88,16793.329999999998
2019-03-01,Other,Hood River,7.73,29758.850000000002
2019-03-01,Other,Jackson,10.78,328764.23
2019-03-01,Other,Jefferson,8.26,24854.93
2019-03-01,Other,Josephine,13.68,127378.37
2019-03-01,Other,Klamath,2.18,4474.37
2019-03-01,Other,Lake,11.97,12290.560000000001
2019-03-01,Other,Lane,9.34,576463.09
2019-03-01,Other,Lincoln,12.49,173930.38999999998
2019-03-01,Other,Linn,9.95,142402.29
2019-03-01,Other,Marion,11.25,495058.26999999996
2019-03-01,Other,Multnomah,7.1,1243793.26
2019-03-01,Other,Polk,11.08,68520.77
2019-03-01,Other,Tillamook,8.48,50111.100000000006
2019-03-01,Other,Umatilla,10.56,105526.25
2019-03-01,Other,Wasco,8.19,30782.23
2019-03-01,Other,Washington,11.14,718632.66
2019-03-01,Other,Yamhill,8.99,109606.13
2019-03-01,Usable MJ,Baker,47.93,1651300.64
2019-03-01,Usable MJ,Benton,50.21,467154.56
2019-03-01,Usable MJ,Clackamas,48.91,1588118.54
2019-03-01,Usable MJ,Clatsop,50.17,497290.23000000004
2019-03-01,Usable MJ,Columbia,50.02,361175.5
2019-03-01,Usable MJ,Coos,51.11,547656.3200000001
2019-03-01,Usable MJ,Curry,48.85,414573.93000000005
2019-03-01,Usable MJ,Deschutes,45.68,1574595.6300000001
2019-03-01,Usable MJ,Douglas,44.69,486960.2
2019-03-01,Usable MJ,Grant,45.18,30489.059999999998
2019-03-01,Usable MJ,Harney,47.37,57336.740000000005
2019-03-01,Usable MJ,Hood River,52.24,201125.06
2019-03-01,Usable MJ,Jackson,45.12,1375678.19
2019-03-01,Usable MJ,Jefferson,48.13,144800.04
2019-03-01,Usable MJ,Josephine,41.89,390153.69
2019-03-01,Usable MJ,Klamath,53.06,108650.31
2019-03-01,Usable MJ,Lake,53.85,55274.23
2019-03-01,Usable MJ,Lane,52.14,3218903.48
2019-03-01,Usable MJ,Lincoln,50.87,708601.3
2019-03-01,Usable MJ,Linn,48.44,692941.16
2019-03-01,Usable MJ,Marion,48.83,2149518.48
2019-03-01,Usable MJ,Multnomah,54.52,9547433.129999999
2019-03-01,Usable MJ,Polk,44.23,273601.75
2019-03-01,Usable MJ,Tillamook,49.07,290122.65
2019-03-01,Usable MJ,Umatilla,48.24,481920.77999999997
2019-03-01,Usable MJ,Wasco,49.79,187098.88999999998
2019-03-01,Usable MJ,Washington,47.29,3050917.46
2019-03-01,Usable MJ,Yamhill,45.69,556863.28
2019-04-01,Concentrate/Extract,Baker,33.26,1065517.5799999998
2019-04-01,Concentrate/Extract,Benton,28.19,267026.02
2019-04-01,Concentrate/Extract,Clackamas,22.96,865044.02
2019-04-01,Concentrate/Extract,Clatsop,25.61,246665.94
2019-04-01,Concentrate/Extract,Columbia,28.99,194954.76999999996
2019-04-01,Concentrate/Extract,Coos,28.08,297254.95
2019-04-01,Concentrate/Extract,Curry,27.84,236445.15999999997
2019-04-01,Concentrate/Extract,Deschutes,30.49,1032834.4
2019-04-01,Concentrate/Extract,Douglas,35.62,399883.94999999995
2019-04-01,Concentrate/Extract,Grant,28.21,18982.87
2019-04-01,Concentrate/Extract,Harney,24.78,30539.010000000002
2019-04-01,Concentrate/Extract,Hood River,25.63,101541.05
2019-04-01,Concentrate/Extract,Jackson,31.28,958022.98
2019-04-01,Concentrate/Extract,Jefferson,37.26,110283.54000000001
2019-04-01,Concentrate/Extract,Josephine,35.44,338995.14
2019-04-01,Concentrate/Extract,Klamath,31.16,124140.52
2019-04-01,Concentrate/Extract,Lake,26.73,23747.96
2019-04-01,Concentrate/Extract,Lane,27.78,1727727.17
2019-04-01,Concentrate/Extract,Lincoln,23.62,315924.13
2019-04-01,Concentrate/Extract,Linn,31.21,441062.06
2019-04-01,Concentrate/Extract,Marion,29.44,1286323.92
2019-04-01,Concentrate/Extract,Multnomah,24.99,4426990.42
2019-04-01,Concentrate/Extract,Polk,32.39,192042.16000000003
2019-04-01,Concentrate/Extract,Tillamook,27.05,155418.18
2019-04-01,Concentrate/Extract,Umatilla,32.96,311943.64
2019-04-01,Concentrate/Extract,Union,17.73,600.0
2019-04-01,Concentrate/Extract,Wasco,30.75,111964.36
2019-04-01,Concentrate/Extract,Washington,30.17,1906866.6199999999
2019-04-01,Concentrate/Extract,Yamhill,32.35,373271.62999999995
2019-04-01,Edible/Tincture,Baker,7.09,227123.83
2019-04-01,Edible/Tincture,Benton,10.5,99480.08
2019-04-01,Edible/Tincture,Clackamas,9.29,349820.82
2019-04-01,Edible/Tincture,Clatsop,12.01,115664.1
2019-04-01,Edible/Tincture,Columbia,8.73,58684.82
2019-04-01,Edible/Tincture,Coos,8.2,86856.52
2019-04-01,Edible/Tincture,Curry,7.81,66333.93
2019-04-01,Edible/Tincture,Deschutes,12.46,422028.15
2019-04-01,Edible/Tincture,Douglas,7.87,88390.27
2019-04-01,Edible/Tincture,Grant,8.64,5812.73
2019-04-01,Edible/Tincture,Harney,9.85,12145.98
2019-04-01,Edible/Tincture,Hood River,10.91,43210.38
2019-04-01,Edible/Tincture,Jackson,9.29,284549.52
2019-04-01,Edible/Tincture,Jefferson,7.23,21413.489999999998
2019-04-01,Edible/Tincture,Josephine,8.38,80163.01
2019-04-01,Edible/Tincture,Klamath,4.42,17607.52
2019-04-01,Edible/Tincture,Lake,5.43,4821.17
2019-04-01,Edible/Tincture,Lane,9.76,607219.52
2019-04-01,Edible/Tincture,Lincoln,11.17,149347.5
2019-04-01,Edible/Tincture,Linn,8.65,122228.09999999999
2019-04-01,Edible/Tincture,Marion,8.73,381307.74
2019-04-01,Edible/Tincture,Multnomah,11.9,2107395.17
2019-04-01,Edible/Tincture,Polk,9.76,57868.159999999996
2019-04-01,Edible/Tincture,Tillamook,13.16,75634.47
2019-04-01,Edible/Tincture,Umatilla,6.9,65330.89
2019-04-01,Edible/Tincture,Union,3.46,117.0
2019-04-01,Edible/Tincture,Wasco,9.11,33158.7
2019-04-01,Edible/Tincture,Washington,12.08,763393.7500000001
2019-04-01,Edible/Tincture,Yamhill,9.87,113881.34999999999
2019-04-01,Industrial Hemp Commodity/Product,Baker,1.22,39142.71
2019-04-01,Industrial Hemp Commodity/Product,Benton,0.84,7978.18
2019-04-01,Industrial Hemp Commodity/Product,Clackamas,1.54,58103.76
2019-04-01,Industrial Hemp Commodity/Product,Clatsop,2.04,19633.149999999998
2019-04-01,Industrial Hemp Commodity/Product,Columbia,2.71,18237.64
2019-04-01,Industrial Hemp Commodity/Product,Coos,1.29,13684.75
2019-04-01,Industrial Hemp Commodity/Product,Curry,3.34,28395.33
2019-04-01,Industrial Hemp Commodity/Product,Deschutes,1.66,56227.93
2019-04-01,Industrial Hemp Commodity/Product,Douglas,2.11,23660.01
2019-04-01,Industrial Hemp Commodity/Product,Grant,0.7,470.02
2019-04-01,Industrial Hemp Commodity/Product,Harney,4.47,5513.39
2019-04-01,Industrial Hemp Commodity/Product,Hood River,2.17,8580.449999999999
2019-04-01,Industrial Hemp Commodity/Product,Jackson,2.26,69169.68
2019-04-01,Industrial Hemp Commodity/Product,Jefferson,1.24,3668.35
2019-04-01,Industrial Hemp Commodity/Product,Josephine,1.29,12368.580000000002
2019-04-01,Industrial Hemp Commodity/Product,Klamath,0.29,1168.2
2019-04-01,Industrial Hemp Commodity/Product,Lake,0.9,800.5
2019-04-01,Industrial Hemp Commodity/Product,Lane,1.31,81584.38999999998
2019-04-01,Industrial Hemp Commodity/Product,Lincoln,2.46,32922.35
2019-04-01,Industrial Hemp Commodity/Product,Linn,0.97,13766.95
2019-04-01,Industrial Hemp Commodity/Product,Marion,1.3,56927.61
2019-04-01,Industrial Hemp Commodity/Product,Multnomah,0.97,171546.28
2019-04-01,Industrial Hemp Commodity/Product,Polk,1.5,8912.24
2019-04-01,Industrial Hemp Commodity/Product,Tillamook,2.04,11731.12
2019-04-01,Industrial Hemp Commodity/Product,Umatilla,1.51,14302.9
2019-04-01,Industrial Hemp Commodity/Product,Wasco,1.69,6138.7
2019-04-01,Industrial Hemp Commodity/Product,Washington,1.4,88620.26
2019-04-01,Industrial Hemp Commodity/Product,Yamhill,1.89,21849.870000000003
2019-04-01,Other,Baker,9.54,305735.18
2019-04-01,Other,Benton,9.57,90631.78000000001
2019-04-01,Other,Clackamas,10.29,387556.41000000003
2019-04-01,Other,Clatsop,10.5,101086.57
2019-04-01,Other,Columbia,8.88,59716.97
2019-04-01,Other,Coos,9.57,101293.51000000001
2019-04-01,Other,Curry,11.72,99574.87999999999
2019-04-01,Other,Deschutes,8.86,300063.46
2019-04-01,Other,Douglas,9.54,107097.14
2019-04-01,Other,Grant,17.04,11464.95
2019-04-01,Other,Harney,14.85,18310.05
2019-04-01,Other,Hood River,10.59,41969.29
2019-04-01,Other,Jackson,10.59,324454.64
2019-04-01,Other,Jefferson,5.22,15441.93
2019-04-01,Other,Josephine,11.01,105315.80000000002
2019-04-01,Other,Klamath,6.16,24560.160000000003
2019-04-01,Other,Lake,10.35,9198.78
2019-04-01,Other,Lane,8.97,557539.5
2019-04-01,Other,Lincoln,10.99,146991.0
2019-04-01,Other,Linn,10.58,149558.14
2019-04-01,Other,Marion,11.55,504720.82
2019-04-01,Other,Multnomah,7.28,1290124.7399999998
2019-04-01,Other,Polk,11.6,68795.58
2019-04-01,Other,Tillamook,8.19,47081.36
2019-04-01,Other,Umatilla,9.11,86194.05
2019-04-01,Other,Wasco,9.15,33316.53
2019-04-01,Other,Washington,9.73,614672.2400000001
2019-04-01,Other,Yamhill,9.38,108204.57
2019-04-01,Usable MJ,Baker,48.89,1566220.97
2019-04-01,Usable MJ,Benton,50.9,482239.50999999995
2019-04-01,Usable MJ,Clackamas,55.92,2106292.98
2019-04-01,Usable MJ,Clatsop,49.84,479938.47
2019-04-01,Usable MJ,Columbia,50.7,340988.75
2019-04-01,Usable MJ,Coos,52.86,559676.0199999999
2019-04-01,Usable MJ,Curry,49.28,418573.67000000004
2019-04-01,Usable MJ,Deschutes,46.53,1575955.82
2019-04-01,Usable MJ,Douglas,44.86,503557.36
2019-04-01,Usable MJ,Grant,45.42,30567.78
2019-04-01,Usable MJ,Harney,46.04,56751.42
2019-04-01,Usable MJ,Hood River,50.7,200852.75999999998
2019-04-01,Usable MJ,Jackson,46.57,1426183.84
2019-04-01,Usable MJ,Jefferson,49.06,145213.38
2019-04-01,Usable MJ,Josephine,43.87,419584.1099999999
2019-04-01,Usable MJ,Klamath,57.96,230943.27
2019-04-01,Usable MJ,Lake,56.59,50286.19
2019-04-01,Usable MJ,Lane,52.18,3244752.16
2019-04-01,Usable MJ,Lincoln,51.77,692447.7499999999
2019-04-01,Usable MJ,Linn,48.58,686587.8099999999
2019-04-01,Usable MJ,Marion,48.98,2139939.9099999997
2019-04-01,Usable MJ,Multnomah,54.86,9719776.33
2019-04-01,Usable MJ,Polk,44.74,265268.65
2019-04-01,Usable MJ,Tillamook,49.56,284777.30000000005
2019-04-01,Usable MJ,Umatilla,49.52,468712.35
2019-04-01,Usable MJ,Union,78.82,2667.7599999999998
2019-04-01,Usable MJ,Wasco,49.31,179585.94
2019-04-01,Usable MJ,Washington,46.62,2946009.87
2019-04-01,Usable MJ,Yamhill,46.51,536743.48
2019-05-01,Concentrate/Extract,Baker,34.89,1224820.26
2019-05-01,Concentrate/Extract,Benton,28.79,279922.24
2019-05-01,Concentrate/Extract,Clackamas,25.37,844453.24
2019-05-01,Concentrate/Extract,Clatsop,25.4,246361.86000000002
2019-05-01,Concentrate/Extract,Columbia,27.23,187728.50999999998
2019-05-01,Concentrate/Extract,Coos,27.55,306018.38
2019-05-01,Concentrate/Extract,Curry,22.46,171528.52000000002
2019-05-01,Concentrate/Extract,Deschutes,29.46,1057387.83
2019-05-01,Concentrate/Extract,Douglas,33.36,398930.51
2019-05-01,Concentrate/Extract,Grant,25.26,18592.74
2019-05-01,Concentrate/Extract,Harney,23.68,35255.12
2019-05-01,Concentrate/Extract,Hood River,23.81,107830.42
2019-05-01,Concentrate/Extract,Jackson,29.51,955060.19
2019-05-01,Concentrate/Extract,Jefferson,34.27,109280.84999999999
2019-05-01,Concentrate/Extract,Josephine,33.33,357665.68
2019-05-01,Concentrate/Extract,Klamath,30.01,135817.13
2019-05-01,Concentrate/Extract,Lake,23.66,25543.890000000003
2019-05-01,Concentrate/Extract,Lane,26.12,1698569.8099999998
2019-05-01,Concentrate/Extract,Lincoln,22.52,311600.86
2019-05-01,Concentrate/Extract,Linn,27.89,409786.46
2019-05-01,Concentrate/Extract,Marion,27.57,1250783.3
2019-05-01,Concentrate/Extract,Multnomah,23.98,4419434.4799999995
2019-05-01,Concentrate/Extract,Polk,30.3,187301.65000000002
2019-05-01,Concentrate/Extract,Tillamook,25.63,155231.41
2019-05-01,Concentrate/Extract,Umatilla,33.27,328274.33
2019-05-01,Concentrate/Extract,Union,24.57,15031.21
2019-05-01,Concentrate/Extract,Wallowa,23.8,2263.96
2019-05-01,Concentrate/Extract,Wasco,27.26,104221.05
2019-05-01,Concentrate/Extract,Washington,30.23,1929271.3699999999
2019-05-01,Concentrate/Extract,Yamhill,29.95,362970.05
2019-05-01,Edible/Tincture,Baker,7.21,253158.69
2019-05-01,Edible/Tincture,Benton,10.39,101040.67000000001
2019-05-01,Edible/Tincture,Clackamas,10.08,335482.0
2019-05-01,Edible/Tincture,Clatsop,12.29,119198.46
2019-05-01,Edible/Tincture,Columbia,7.69,53035.31
2019-05-01,Edible/Tincture,Coos,7.74,85999.29000000001
2019-05-01,Edible/Tincture,Curry,7.94,60637.03999999999
2019-05-01,Edible/Tincture,Deschutes,12.02,431466.02999999997
2019-05-01,Edible/Tincture,Douglas,6.97,83350.46
2019-05-01,Edible/Tincture,Grant,9.27,6820.4
2019-05-01,Edible/Tincture,Harney,10.42,15512.63
2019-05-01,Edible/Tincture,Hood River,10.81,48965.909999999996
2019-05-01,Edible/Tincture,Jackson,8.7,281481.3
2019-05-01,Edible/Tincture,Jefferson,7.22,23013.129999999997
2019-05-01,Edible/Tincture,Josephine,7.82,83942.08
2019-05-01,Edible/Tincture,Klamath,4.17,18850.45
2019-05-01,Edible/Tincture,Lake,5.62,6069.09
2019-05-01,Edible/Tincture,Lane,9.27,602960.8899999999
2019-05-01,Edible/Tincture,Lincoln,11.35,157110.78
2019-05-01,Edible/Tincture,Linn,7.76,113982.09
2019-05-01,Edible/Tincture,Marion,8.27,375296.22
2019-05-01,Edible/Tincture,Multnomah,11.44,2108663.48
2019-05-01,Edible/Tincture,Polk,9.74,60215.06999999999
2019-05-01,Edible/Tincture,Tillamook,12.82,77650.64
2019-05-01,Edible/Tincture,Umatilla,6.51,64257.86
2019-05-01,Edible/Tincture,Union,3.24,1982.63
2019-05-01,Edible/Tincture,Wallowa,11.56,1099.7
2019-05-01,Edible/Tincture,Wasco,8.99,34374.69
2019-05-01,Edible/Tincture,Washington,11.37,725531.23
2019-05-01,Edible/Tincture,Yamhill,9.52,115372.13
2019-05-01,Industrial Hemp Commodity/Product,Baker,1.11,38870.630000000005
2019-05-01,Industrial Hemp Commodity/Product,Benton,0.68,6576.15
2019-05-01,Industrial Hemp Commodity/Product,Clackamas,1.83,60985.78999999999
2019-05-01,Industrial Hemp Commodity/Product,Clatsop,1.95,18872.12
2019-05-01,Industrial Hemp Commodity/Product,Columbia,2.86,19736.100000000002
2019-05-01,Industrial Hemp Commodity/Product,Coos,1.53,17043.06
2019-05-01,Industrial Hemp Commodity/Product,Curry,3.92,29932.65
2019-05-01,Industrial Hemp Commodity/Product,Deschutes,1.77,63449.78
2019-05-01,Industrial Hemp Commodity/Product,Douglas,2.13,25484.440000000002
2019-05-01,Industrial Hemp Commodity/Product,Grant,0.39,287.6
2019-05-01,Industrial Hemp Commodity/Product,Harney,2.55,3798.97
2019-05-01,Industrial Hemp Commodity/Product,Hood River,2.86,12967.62
2019-05-01,Industrial Hemp Commodity/Product,Jackson,2.23,72192.0
2019-05-01,Industrial Hemp Commodity/Product,Jefferson,0.85,2697.23
2019-05-01,Industrial Hemp Commodity/Product,Josephine,1.07,11467.980000000001
2019-05-01,Industrial Hemp Commodity/Product,Klamath,0.29,1319.05
2019-05-01,Industrial Hemp Commodity/Product,Lake,1.3,1399.75
2019-05-01,Industrial Hemp Commodity/Product,Lane,1.28,83415.63
2019-05-01,Industrial Hemp Commodity/Product,Lincoln,2.38,32960.51
2019-05-01,Industrial Hemp Commodity/Product,Linn,0.86,12567.4
2019-05-01,Industrial Hemp Commodity/Product,Marion,1.25,56799.73
2019-05-01,Industrial Hemp Commodity/Product,Multnomah,0.89,164360.02999999997
