Date,Product Type,County,Month Name,Month Year,Tooltip Date,Market Share County,Sales,Sales Detail
6/1/2021,Concentrate/Extract,Washington,June,6/1/2021,June 2021,23.64,2054145.78,2054145.78
6/1/2021,Concentrate/Extract,Yamhill,June,6/1/2021,June 2021,29.9,394,394
6/1/2021,Concentrate/Extract,Yamhill,June,6/1/2021,June 2021,29.9,507.09,507.09
6/1/2021,Concentrate/Extract,Yamhill,June,6/1/2021,June 2021,29.9,502764.16,502764.16
7/1/2021,Concentrate/Extract,Baker,July,7/1/2021,July 2021,20.98,303.12,303.12
7/1/2021,Concentrate/Extract,Baker,July,7/1/2021,July 2021,20.98,84787.58,84787.58
7/1/2021,Concentrate/Extract,Benton,July,7/1/2021,July 2021,26.22,43.5,43.5
7/1/2021,Concentrate/Extract,Benton,July,7/1/2021,July 2021,26.22,2338.83,2338.83
7/1/2021,Concentrate/Extract,Benton,July,7/1/2021,July 2021,26.22,323874.03,323874.03
7/1/2021,Concentrate/Extract,Clackamas,July,7/1/2021,July 2021,23.4,2239.75,2239.75
7/1/2021,Concentrate/Extract,Clackamas,July,7/1/2021,July 2021,23.4,2872.58,2872.58
7/1/2021,Concentrate/Extract,Clackamas,July,7/1/2021,July 2021,23.4,1179052.66,1179052.66
7/1/2021,Concentrate/Extract,Clatsop,July,7/1/2021,July 2021,21.24,175.17,175.17
7/1/2021,Concentrate/Extract,Clatsop,July,7/1/2021,July 2021,21.24,341038.84,341038.84
7/1/2021,Concentrate/Extract,Columbia,July,7/1/2021,July 2021,23.48,1466.56,1466.56
7/1/2021,Concentrate/Extract,Columbia,July,7/1/2021,July 2021,23.48,224623.5,224623.5
7/1/2021,Concentrate/Extract,Coos,July,7/1/2021,July 2021,24.95,72,72
7/1/2021,Concentrate/Extract,Coos,July,7/1/2021,July 2021,24.95,679.22,679.22
7/1/2021,Concentrate/Extract,Coos,July,7/1/2021,July 2021,24.95,424404.41,424404.41
7/1/2021,Concentrate/Extract,Curry,July,7/1/2021,July 2021,22.29,767.16,767.16
7/1/2021,Concentrate/Extract,Curry,July,7/1/2021,July 2021,22.29,259249.67,259249.67
7/1/2021,Concentrate/Extract,Deschutes,July,7/1/2021,July 2021,24.96,2534.18,2534.18
7/1/2021,Concentrate/Extract,Deschutes,July,7/1/2021,July 2021,24.96,11026.73,11026.73
7/1/2021,Concentrate/Extract,Deschutes,July,7/1/2021,July 2021,24.96,1197420.74,1197420.74
7/1/2021,Concentrate/Extract,Douglas,July,7/1/2021,July 2021,29.46,225.82,225.82
7/1/2021,Concentrate/Extract,Douglas,July,7/1/2021,July 2021,29.46,1216.79,1216.79
7/1/2021,Concentrate/Extract,Douglas,July,7/1/2021,July 2021,29.46,658572.37,658572.37
7/1/2021,Concentrate/Extract,Grant,July,7/1/2021,July 2021,29.05,28004.33,28004.33
7/1/2021,Concentrate/Extract,Harney,July,7/1/2021,July 2021,20.93,170.84,170.84
7/1/2021,Concentrate/Extract,Harney,July,7/1/2021,July 2021,20.93,35937.11,35937.11
7/1/2021,Concentrate/Extract,Hood River,July,7/1/2021,July 2021,21.8,50,50
7/1/2021,Concentrate/Extract,Hood River,July,7/1/2021,July 2021,21.8,110,110
7/1/2021,Concentrate/Extract,Hood River,July,7/1/2021,July 2021,21.8,148893.28,148893.28
7/1/2021,Concentrate/Extract,Jackson,July,7/1/2021,July 2021,27.49,281.67,281.67
7/1/2021,Concentrate/Extract,Jackson,July,7/1/2021,July 2021,27.49,5479.18,5479.18
7/1/2021,Concentrate/Extract,Jackson,July,7/1/2021,July 2021,27.49,1222903.73,1222903.73
7/1/2021,Concentrate/Extract,Jefferson,July,7/1/2021,July 2021,27.06,150,150
7/1/2021,Concentrate/Extract,Jefferson,July,7/1/2021,July 2021,27.06,129463.09,129463.09
7/1/2021,Concentrate/Extract,Josephine,July,7/1/2021,July 2021,28.78,288.95,288.95
7/1/2021,Concentrate/Extract,Josephine,July,7/1/2021,July 2021,28.78,2289.58,2289.58
7/1/2021,Concentrate/Extract,Josephine,July,7/1/2021,July 2021,28.78,484438.02,484438.02
7/1/2021,Concentrate/Extract,Klamath,July,7/1/2021,July 2021,31.91,2909.88,2909.88
7/1/2021,Concentrate/Extract,Klamath,July,7/1/2021,July 2021,31.91,435293.63,435293.63
7/1/2021,Concentrate/Extract,Lake,July,7/1/2021,July 2021,32.49,46047.55,46047.55
7/1/2021,Concentrate/Extract,Lane,July,7/1/2021,July 2021,24.79,128,128
7/1/2021,Concentrate/Extract,Lane,July,7/1/2021,July 2021,24.79,18602.76,18602.76
7/1/2021,Concentrate/Extract,Lane,July,7/1/2021,July 2021,24.79,66556.39,66556.39
7/1/2021,Concentrate/Extract,Lane,July,7/1/2021,July 2021,24.79,2066540.96,2066540.96
7/1/2021,Concentrate/Extract,Lincoln,July,7/1/2021,July 2021,21.25,868.91,868.91
7/1/2021,Concentrate/Extract,Lincoln,July,7/1/2021,July 2021,21.25,428693.05,428693.05
7/1/2021,Concentrate/Extract,Linn,July,7/1/2021,July 2021,26.89,269,269
7/1/2021,Concentrate/Extract,Linn,July,7/1/2021,July 2021,26.89,1967.02,1967.02
7/1/2021,Concentrate/Extract,Linn,July,7/1/2021,July 2021,26.89,603803.99,603803.99
7/1/2021,Concentrate/Extract,Malheur,July,7/1/2021,July 2021,25.84,1384.06,1384.06
7/1/2021,Concentrate/Extract,Malheur,July,7/1/2021,July 2021,25.84,7604.84,7604.84
7/1/2021,Concentrate/Extract,Malheur,July,7/1/2021,July 2021,25.84,2392892.15,2392892.15
7/1/2021,Concentrate/Extract,Marion,July,7/1/2021,July 2021,26.38,1169.55,1169.55
7/1/2021,Concentrate/Extract,Marion,July,7/1/2021,July 2021,26.38,10560.4,10560.4
7/1/2021,Concentrate/Extract,Marion,July,7/1/2021,July 2021,26.38,45028.11,45028.11
7/1/2021,Concentrate/Extract,Marion,July,7/1/2021,July 2021,26.38,1561308.96,1561308.96
7/1/2021,Concentrate/Extract,Multnomah,July,7/1/2021,July 2021,19.65,1483.46,1483.46
7/1/2021,Concentrate/Extract,Multnomah,July,7/1/2021,July 2021,19.65,36632.24,36632.24
7/1/2021,Concentrate/Extract,Multnomah,July,7/1/2021,July 2021,19.65,104270.27,104270.27
7/1/2021,Concentrate/Extract,Multnomah,July,7/1/2021,July 2021,19.65,4580236.84,4580236.84
7/1/2021,Concentrate/Extract,Polk,July,7/1/2021,July 2021,32.13,1303.8,1303.8
7/1/2021,Concentrate/Extract,Polk,July,7/1/2021,July 2021,32.13,333529,333529
7/1/2021,Concentrate/Extract,Tillamook,July,7/1/2021,July 2021,21.74,1860.03,1860.03
7/1/2021,Concentrate/Extract,Tillamook,July,7/1/2021,July 2021,21.74,185219.16,185219.16
7/1/2021,Concentrate/Extract,Umatilla,July,7/1/2021,July 2021,29.98,1630.87,1630.87
7/1/2021,Concentrate/Extract,Umatilla,July,7/1/2021,July 2021,29.98,435428.98,435428.98
7/1/2021,Concentrate/Extract,Wallowa,July,7/1/2021,July 2021,27.55,31788.72,31788.72
7/1/2021,Concentrate/Extract,Wasco,July,7/1/2021,July 2021,26.75,150522.57,150522.57
7/1/2021,Concentrate/Extract,Washington,July,7/1/2021,July 2021,24.28,2885.79,2885.79
7/1/2021,Concentrate/Extract,Washington,July,7/1/2021,July 2021,24.28,7072.11,7072.11
7/1/2021,Concentrate/Extract,Washington,July,7/1/2021,July 2021,24.28,2212359.37,2212359.37
7/1/2021,Concentrate/Extract,Yamhill,July,7/1/2021,July 2021,29.66,233,233
7/1/2021,Concentrate/Extract,Yamhill,July,7/1/2021,July 2021,29.66,236.41,236.41
7/1/2021,Concentrate/Extract,Yamhill,July,7/1/2021,July 2021,29.66,513596.6,513596.6
8/1/2021,Concentrate/Extract,Baker,August,8/1/2021,August 2021,21.76,19,19
8/1/2021,Concentrate/Extract,Baker,August,8/1/2021,August 2021,21.76,83109.74,83109.74
8/1/2021,Concentrate/Extract,Benton,August,8/1/2021,August 2021,25.84,2495.66,2495.66
8/1/2021,Concentrate/Extract,Benton,August,8/1/2021,August 2021,25.84,311157.46,311157.46
8/1/2021,Concentrate/Extract,Clackamas,August,8/1/2021,August 2021,23.49,1122.16,1122.16
8/1/2021,Concentrate/Extract,Clackamas,August,8/1/2021,August 2021,23.49,2155.27,2155.27
8/1/2021,Concentrate/Extract,Clackamas,August,8/1/2021,August 2021,23.49,1163872.07,1163872.07
8/1/2021,Concentrate/Extract,Clatsop,August,8/1/2021,August 2021,21.43,87.88,87.88
8/1/2021,Concentrate/Extract,Clatsop,August,8/1/2021,August 2021,21.43,330709.55,330709.55
8/1/2021,Concentrate/Extract,Columbia,August,8/1/2021,August 2021,23.48,1239.7,1239.7
8/1/2021,Concentrate/Extract,Columbia,August,8/1/2021,August 2021,23.48,212934.06,212934.06
8/1/2021,Concentrate/Extract,Coos,August,8/1/2021,August 2021,24.45,68,68
8/1/2021,Concentrate/Extract,Coos,August,8/1/2021,August 2021,24.45,245.85,245.85
8/1/2021,Concentrate/Extract,Coos,August,8/1/2021,August 2021,24.45,406538.71,406538.71
8/1/2021,Concentrate/Extract,Curry,August,8/1/2021,August 2021,22.15,158.9,158.9
8/1/2021,Concentrate/Extract,Curry,August,8/1/2021,August 2021,22.15,240546.44,240546.44
8/1/2021,Concentrate/Extract,Deschutes,August,8/1/2021,August 2021,25.37,1362.1,1362.1
8/1/2021,Concentrate/Extract,Deschutes,August,8/1/2021,August 2021,25.37,6403.69,6403.69
8/1/2021,Concentrate/Extract,Deschutes,August,8/1/2021,August 2021,25.37,1194525.81,1194525.81
8/1/2021,Concentrate/Extract,Douglas,August,8/1/2021,August 2021,28.29,445.68,445.68
8/1/2021,Concentrate/Extract,Douglas,August,8/1/2021,August 2021,28.29,1206.92,1206.92
8/1/2021,Concentrate/Extract,Douglas,August,8/1/2021,August 2021,28.29,604048.1,604048.1
8/1/2021,Concentrate/Extract,Grant,August,8/1/2021,August 2021,27.91,24343.07,24343.07
8/1/2021,Concentrate/Extract,Harney,August,8/1/2021,August 2021,20.29,50,50
8/1/2021,Concentrate/Extract,Harney,August,8/1/2021,August 2021,20.29,34884.08,34884.08
8/1/2021,Concentrate/Extract,Hood River,August,8/1/2021,August 2021,22.9,85,85
8/1/2021,Concentrate/Extract,Hood River,August,8/1/2021,August 2021,22.9,87.5,87.5
8/1/2021,Concentrate/Extract,Hood River,August,8/1/2021,August 2021,22.9,148748.57,148748.57
8/1/2021,Concentrate/Extract,Jackson,August,8/1/2021,August 2021,27.64,33.34,33.34
8/1/2021,Concentrate/Extract,Jackson,August,8/1/2021,August 2021,27.64,561.15,561.15
8/1/2021,Concentrate/Extract,Jackson,August,8/1/2021,August 2021,27.64,4363.01,4363.01
8/1/2021,Concentrate/Extract,Jackson,August,8/1/2021,August 2021,27.64,1140096.36,1140096.36
8/1/2021,Concentrate/Extract,Jefferson,August,8/1/2021,August 2021,27.13,134451.17,134451.17
8/1/2021,Concentrate/Extract,Josephine,August,8/1/2021,August 2021,29.02,416.9,416.9
8/1/2021,Concentrate/Extract,Josephine,August,8/1/2021,August 2021,29.02,1032.8,1032.8
8/1/2021,Concentrate/Extract,Josephine,August,8/1/2021,August 2021,29.02,452265.87,452265.87
8/1/2021,Concentrate/Extract,Klamath,August,8/1/2021,August 2021,31.82,2109.95,2109.95
8/1/2021,Concentrate/Extract,Klamath,August,8/1/2021,August 2021,31.82,415455.5,415455.5
8/1/2021,Concentrate/Extract,Lake,August,8/1/2021,August 2021,31.47,42419.78,42419.78
8/1/2021,Concentrate/Extract,Lane,August,8/1/2021,August 2021,24.44,83.34,83.34
8/1/2021,Concentrate/Extract,Lane,August,8/1/2021,August 2021,24.44,16485.77,16485.77
8/1/2021,Concentrate/Extract,Lane,August,8/1/2021,August 2021,24.44,58354.47,58354.47
8/1/2021,Concentrate/Extract,Lane,August,8/1/2021,August 2021,24.44,1980688.82,1980688.82
8/1/2021,Concentrate/Extract,Lincoln,August,8/1/2021,August 2021,21.01,910.37,910.37
8/1/2021,Concentrate/Extract,Lincoln,August,8/1/2021,August 2021,21.01,411987.8,411987.8
8/1/2021,Concentrate/Extract,Linn,August,8/1/2021,August 2021,26.91,361,361
8/1/2021,Concentrate/Extract,Linn,August,8/1/2021,August 2021,26.91,1609.68,1609.68
8/1/2021,Concentrate/Extract,Linn,August,8/1/2021,August 2021,26.91,585819.35,585819.35
8/1/2021,Concentrate/Extract,Malheur,August,8/1/2021,August 2021,24.21,978.34,978.34
8/1/2021,Concentrate/Extract,Malheur,August,8/1/2021,August 2021,24.21,7470.46,7470.46
8/1/2021,Concentrate/Extract,Malheur,August,8/1/2021,August 2021,24.21,2185118.93,2185118.93
8/1/2021,Concentrate/Extract,Marion,August,8/1/2021,August 2021,26.13,619.32,619.32
8/1/2021,Concentrate/Extract,Marion,August,8/1/2021,August 2021,26.13,4550.42,4550.42
8/1/2021,Concentrate/Extract,Marion,August,8/1/2021,August 2021,26.13,44406.84,44406.84
8/1/2021,Concentrate/Extract,Marion,August,8/1/2021,August 2021,26.13,1501599.15,1501599.15
8/1/2021,Concentrate/Extract,Multnomah,August,8/1/2021,August 2021,19.16,485.05,485.05
8/1/2021,Concentrate/Extract,Multnomah,August,8/1/2021,August 2021,19.16,31259.74,31259.74
8/1/2021,Concentrate/Extract,Multnomah,August,8/1/2021,August 2021,19.16,100628.05,100628.05
8/1/2021,Concentrate/Extract,Multnomah,August,8/1/2021,August 2021,19.16,4364227.71,4364227.71
8/1/2021,Concentrate/Extract,Polk,August,8/1/2021,August 2021,31.16,1206.8,1206.8
8/1/2021,Concentrate/Extract,Polk,August,8/1/2021,August 2021,31.16,312239.89,312239.89
8/1/2021,Concentrate/Extract,Tillamook,August,8/1/2021,August 2021,21.88,1639.58,1639.58
8/1/2021,Concentrate/Extract,Tillamook,August,8/1/2021,August 2021,21.88,182550.34,182550.34
8/1/2021,Concentrate/Extract,Umatilla,August,8/1/2021,August 2021,31.12,2293.09,2293.09
8/1/2021,Concentrate/Extract,Umatilla,August,8/1/2021,August 2021,31.12,453915.43,453915.43
8/1/2021,Concentrate/Extract,Wallowa,August,8/1/2021,August 2021,24.74,24736.64,24736.64
8/1/2021,Concentrate/Extract,Wasco,August,8/1/2021,August 2021,26.89,147458.34,147458.34
8/1/2021,Concentrate/Extract,Washington,August,8/1/2021,August 2021,24.52,2795.19,2795.19
8/1/2021,Concentrate/Extract,Washington,August,8/1/2021,August 2021,24.52,5729.09,5729.09
8/1/2021,Concentrate/Extract,Washington,August,8/1/2021,August 2021,24.52,2169791.17,2169791.17
8/1/2021,Concentrate/Extract,Yamhill,August,8/1/2021,August 2021,29.45,269,269
8/1/2021,Concentrate/Extract,Yamhill,August,8/1/2021,August 2021,29.45,279.1,279.1
8/1/2021,Concentrate/Extract,Yamhill,August,8/1/2021,August 2021,29.45,500005.04,500005.04
9/1/2021,Concentrate/Extract,Baker,September,9/1/2021,September 2021,21.33,115,115
9/1/2021,Concentrate/Extract,Baker,September,9/1/2021,September 2021,21.33,84794.17,84794.17
9/1/2021,Concentrate/Extract,Benton,September,9/1/2021,September 2021,25.72,127.4,127.4
9/1/2021,Concentrate/Extract,Benton,September,9/1/2021,September 2021,25.72,555.38,555.38
9/1/2021,Concentrate/Extract,Benton,September,9/1/2021,September 2021,25.72,2166.75,2166.75
9/1/2021,Concentrate/Extract,Benton,September,9/1/2021,September 2021,25.72,317038.95,317038.95
9/1/2021,Concentrate/Extract,Clackamas,September,9/1/2021,September 2021,22.99,1221.65,1221.65
9/1/2021,Concentrate/Extract,Clackamas,September,9/1/2021,September 2021,22.99,2361.18,2361.18
9/1/2021,Concentrate/Extract,Clackamas,September,9/1/2021,September 2021,22.99,1068887.95,1068887.95
9/1/2021,Concentrate/Extract,Clatsop,September,9/1/2021,September 2021,21.25,566.32,566.32
9/1/2021,Concentrate/Extract,Clatsop,September,9/1/2021,September 2021,21.25,288919.12,288919.12
9/1/2021,Concentrate/Extract,Columbia,September,9/1/2021,September 2021,22.69,1269.52,1269.52
9/1/2021,Concentrate/Extract,Columbia,September,9/1/2021,September 2021,22.69,195519.92,195519.92
9/1/2021,Concentrate/Extract,Coos,September,9/1/2021,September 2021,24.66,323,323
9/1/2021,Concentrate/Extract,Coos,September,9/1/2021,September 2021,24.66,496.22,496.22
9/1/2021,Concentrate/Extract,Coos,September,9/1/2021,September 2021,24.66,383791.2,383791.2
9/1/2021,Concentrate/Extract,Curry,September,9/1/2021,September 2021,22.9,408.28,408.28
9/1/2021,Concentrate/Extract,Curry,September,9/1/2021,September 2021,22.9,227006.2,227006.2
9/1/2021,Concentrate/Extract,Deschutes,September,9/1/2021,September 2021,24.57,519.71,519.71
9/1/2021,Concentrate/Extract,Deschutes,September,9/1/2021,September 2021,24.57,5899.2,5899.2
9/1/2021,Concentrate/Extract,Deschutes,September,9/1/2021,September 2021,24.57,1092022.79,1092022.79
9/1/2021,Concentrate/Extract,Douglas,September,9/1/2021,September 2021,28.92,400.61,400.61
9/1/2021,Concentrate/Extract,Douglas,September,9/1/2021,September 2021,28.92,1134.23,1134.23
9/1/2021,Concentrate/Extract,Douglas,September,9/1/2021,September 2021,28.92,594584.11,594584.11
9/1/2021,Concentrate/Extract,Grant,September,9/1/2021,September 2021,26.86,27808.83,27808.83
9/1/2021,Concentrate/Extract,Harney,September,9/1/2021,September 2021,18.74,159.16,159.16
9/1/2021,Concentrate/Extract,Harney,September,9/1/2021,September 2021,18.74,32170.6,32170.6
9/1/2021,Concentrate/Extract,Hood River,September,9/1/2021,September 2021,22.45,68,68
9/1/2021,Concentrate/Extract,Hood River,September,9/1/2021,September 2021,22.45,133943.89,133943.89
9/1/2021,Concentrate/Extract,Jackson,September,9/1/2021,September 2021,27.29,33.34,33.34
9/1/2021,Concentrate/Extract,Jackson,September,9/1/2021,September 2021,27.29,382,382
9/1/2021,Concentrate/Extract,Jackson,September,9/1/2021,September 2021,27.29,4063.34,4063.34
9/1/2021,Concentrate/Extract,Jackson,September,9/1/2021,September 2021,27.29,1064338.18,1064338.18
9/1/2021,Concentrate/Extract,Jefferson,September,9/1/2021,September 2021,26.13,117,117
9/1/2021,Concentrate/Extract,Jefferson,September,9/1/2021,September 2021,26.13,126111.28,126111.28
9/1/2021,Concentrate/Extract,Josephine,September,9/1/2021,September 2021,29,352.55,352.55
9/1/2021,Concentrate/Extract,Josephine,September,9/1/2021,September 2021,29,996.99,996.99
9/1/2021,Concentrate/Extract,Josephine,September,9/1/2021,September 2021,29,427704.16,427704.16
9/1/2021,Concentrate/Extract,Klamath,September,9/1/2021,September 2021,32.1,1491.15,1491.15
9/1/2021,Concentrate/Extract,Klamath,September,9/1/2021,September 2021,32.1,397330.41,397330.41
9/1/2021,Concentrate/Extract,Lake,September,9/1/2021,September 2021,31.7,42965.67,42965.67
9/1/2021,Concentrate/Extract,Lane,September,9/1/2021,September 2021,24.23,50.16,50.16
9/1/2021,Concentrate/Extract,Lane,September,9/1/2021,September 2021,24.23,13774.17,13774.17
9/1/2021,Concentrate/Extract,Lane,September,9/1/2021,September 2021,24.23,61211.59,61211.59
9/1/2021,Concentrate/Extract,Lane,September,9/1/2021,September 2021,24.23,1891453.03,1891453.03
9/1/2021,Concentrate/Extract,Lincoln,September,9/1/2021,September 2021,21.41,514.28,514.28
9/1/2021,Concentrate/Extract,Lincoln,September,9/1/2021,September 2021,21.41,377957.23,377957.23
9/1/2021,Concentrate/Extract,Linn,September,9/1/2021,September 2021,26.53,138.2,138.2
9/1/2021,Concentrate/Extract,Linn,September,9/1/2021,September 2021,26.53,1631.25,1631.25
9/1/2021,Concentrate/Extract,Linn,September,9/1/2021,September 2021,26.53,563567.45,563567.45
9/1/2021,Concentrate/Extract,Malheur,September,9/1/2021,September 2021,23.63,1023.92,1023.92
9/1/2021,Concentrate/Extract,Malheur,September,9/1/2021,September 2021,23.63,3631.98,3631.98
9/1/2021,Concentrate/Extract,Malheur,September,9/1/2021,September 2021,23.63,2120817.62,2120817.62
9/1/2021,Concentrate/Extract,Marion,September,9/1/2021,September 2021,26.28,1932,1932
9/1/2021,Concentrate/Extract,Marion,September,9/1/2021,September 2021,26.28,7835.24,7835.24
9/1/2021,Concentrate/Extract,Marion,September,9/1/2021,September 2021,26.28,44248.3,44248.3
9/1/2021,Concentrate/Extract,Marion,September,9/1/2021,September 2021,26.28,1442766.06,1442766.06
9/1/2021,Concentrate/Extract,Multnomah,September,9/1/2021,September 2021,18.98,1663,1663
9/1/2021,Concentrate/Extract,Multnomah,September,9/1/2021,September 2021,18.98,26951.73,26951.73
9/1/2021,Concentrate/Extract,Multnomah,September,9/1/2021,September 2021,18.98,97099.43,97099.43
9/1/2021,Concentrate/Extract,Multnomah,September,9/1/2021,September 2021,18.98,4051605.41,4051605.41
9/1/2021,Concentrate/Extract,Polk,September,9/1/2021,September 2021,29.88,258.85,258.85
9/1/2021,Concentrate/Extract,Polk,September,9/1/2021,September 2021,29.88,277020.42,277020.42
9/1/2021,Concentrate/Extract,Tillamook,September,9/1/2021,September 2021,21.05,1098.75,1098.75
9/1/2021,Concentrate/Extract,Tillamook,September,9/1/2021,September 2021,21.05,159992.49,159992.49
9/1/2021,Concentrate/Extract,Umatilla,September,9/1/2021,September 2021,30.02,56.4,56.4
9/1/2021,Concentrate/Extract,Umatilla,September,9/1/2021,September 2021,30.02,1494.73,1494.73
9/1/2021,Concentrate/Extract,Umatilla,September,9/1/2021,September 2021,30.02,417559.22,417559.22
9/1/2021,Concentrate/Extract,Wallowa,September,9/1/2021,September 2021,22.78,23602.63,23602.63
9/1/2021,Concentrate/Extract,Wasco,September,9/1/2021,September 2021,27.12,148443.31,148443.31
9/1/2021,Concentrate/Extract,Washington,September,9/1/2021,September 2021,23.13,1849.95,1849.95
9/1/2021,Concentrate/Extract,Washington,September,9/1/2021,September 2021,23.13,5971.21,5971.21
9/1/2021,Concentrate/Extract,Washington,September,9/1/2021,September 2021,23.13,1962135.02,1962135.02
9/1/2021,Concentrate/Extract,Yamhill,September,9/1/2021,September 2021,29.38,260.32,260.32
9/1/2021,Concentrate/Extract,Yamhill,September,9/1/2021,September 2021,29.38,311,311
9/1/2021,Concentrate/Extract,Yamhill,September,9/1/2021,September 2021,29.38,479700.37,479700.37
10/1/2021,Concentrate/Extract,Baker,October,10/1/2021,October 2021,21.43,58,58
10/1/2021,Concentrate/Extract,Baker,October,10/1/2021,October 2021,21.43,74751.82,74751.82
10/1/2021,Concentrate/Extract,Benton,October,10/1/2021,October 2021,26.13,8.33,8.33
10/1/2021,Concentrate/Extract,Benton,October,10/1/2021,October 2021,26.13,20.35,20.35
10/1/2021,Concentrate/Extract,Benton,October,10/1/2021,October 2021,26.13,2974.84,2974.84
10/1/2021,Concentrate/Extract,Benton,October,10/1/2021,October 2021,26.13,331658.3,331658.3
10/1/2021,Concentrate/Extract,Clackamas,October,10/1/2021,October 2021,24,906.8,906.8
10/1/2021,Concentrate/Extract,Clackamas,October,10/1/2021,October 2021,24,2646.04,2646.04
10/1/2021,Concentrate/Extract,Clackamas,October,10/1/2021,October 2021,24,1120833.99,1120833.99
10/1/2021,Concentrate/Extract,Clatsop,October,10/1/2021,October 2021,22.51,626.53,626.53
10/1/2021,Concentrate/Extract,Clatsop,October,10/1/2021,October 2021,22.51,276374.51,276374.51
10/1/2021,Concentrate/Extract,Columbia,October,10/1/2021,October 2021,24.06,1157.74,1157.74
10/1/2021,Concentrate/Extract,Columbia,October,10/1/2021,October 2021,24.06,203076.64,203076.64
10/1/2021,Concentrate/Extract,Coos,October,10/1/2021,October 2021,25.59,81.5,81.5
10/1/2021,Concentrate/Extract,Coos,October,10/1/2021,October 2021,25.59,356809.81,356809.81
