Date,Product Type,County,Market Share County,Sales,Population
4/1/2018,Concentrate/Extract,Deschutes,33.52,35904.41,148312.649211862
4/1/2018,Concentrate/Extract,Deschutes,33.52,824971.33,148312.649211862
4/1/2018,Concentrate/Extract,Douglas,32.03,17402.66,91299.393506437
4/1/2018,Concentrate/Extract,Douglas,32.03,193542.07,91299.393506437
4/1/2018,Concentrate/Extract,Harney,32.36,974.94,5933.233488513
4/1/2018,Concentrate/Extract,Harney,32.36,18819.43,5933.233488513
4/1/2018,Concentrate/Extract,Hood River,28.43,5534.9,19483.274101507
4/1/2018,Concentrate/Extract,Hood River,28.43,77489.61,19483.274101507
4/1/2018,Concentrate/Extract,Jackson,36.28,42929.8,175511.991227012
4/1/2018,Concentrate/Extract,Jackson,36.28,654197.82,175511.991227012
4/1/2018,Concentrate/Extract,Jefferson,34.88,2726.94,18480.197173889
4/1/2018,Concentrate/Extract,Jefferson,34.88,72748.34,18480.197173889
4/1/2018,Concentrate/Extract,Josephine,41.03,15923.47,70573.953922220
4/1/2018,Concentrate/Extract,Josephine,41.03,177544.85,70573.953922220
4/1/2018,Concentrate/Extract,Lane,29.86,980.8,308335.52312596
4/1/2018,Concentrate/Extract,Lane,29.86,10611.95,308335.52312596
4/1/2018,Concentrate/Extract,Lane,29.86,71866.56,308335.52312596
4/1/2018,Concentrate/Extract,Lane,29.86,1274227.2,308335.52312596
4/1/2018,Concentrate/Extract,Lincoln,28.7,12772.09,40545.789104691
4/1/2018,Concentrate/Extract,Lincoln,28.7,257492.74,40545.789104691
4/1/2018,Concentrate/Extract,Linn,34.26,27189.34,97513.148100465
4/1/2018,Concentrate/Extract,Linn,34.26,331481.69,97513.148100465
4/1/2018,Concentrate/Extract,Marion,32.11,233.84,258577.525460439
4/1/2018,Concentrate/Extract,Marion,32.11,10915.5,258577.525460439
4/1/2018,Concentrate/Extract,Marion,32.11,54900.07,258577.525460439
4/1/2018,Concentrate/Extract,Marion,32.11,1005139.21,258577.525460439
4/1/2018,Concentrate/Extract,Multnomah,26.22,796.67,660487.456424562
4/1/2018,Concentrate/Extract,Multnomah,26.22,23668.05,660487.456424562
4/1/2018,Concentrate/Extract,Multnomah,26.22,162468.86,660487.456424562
4/1/2018,Concentrate/Extract,Multnomah,26.22,3588367.64,660487.456424562
4/1/2018,Concentrate/Extract,Polk,36.55,5457.83,62554.584894672
4/1/2018,Concentrate/Extract,Polk,36.55,169826.06,62554.584894672
4/1/2018,Concentrate/Extract,Tillamook,29.45,2689.39,21273.967374579
4/1/2018,Concentrate/Extract,Tillamook,29.45,124976.86,21273.967374579
4/1/2018,Concentrate/Extract,Umatilla,34.04,12665.9,60473.409562190
4/1/2018,Concentrate/Extract,Umatilla,34.04,219715.17,60473.409562190
4/1/2018,Concentrate/Extract,Wasco,31.56,5441.81,21251.599269441
4/1/2018,Concentrate/Extract,Wasco,31.56,74060.58,21251.599269441
4/1/2018,Concentrate/Extract,Washington,32.7,135,466676.776669573
4/1/2018,Concentrate/Extract,Washington,32.7,905,466676.776669573
4/1/2018,Concentrate/Extract,Washington,32.7,118020.21,466676.776669573
4/1/2018,Concentrate/Extract,Washington,32.7,1533100.48,466676.776669573
4/1/2018,Concentrate/Extract,Yamhill,33.1,43044.93,82639.060913118
4/1/2018,Concentrate/Extract,Yamhill,33.1,264899.85,82639.060913118
